EstablishmentID,EstablishmentNumber,EstablishmentName,State,ProjectCode,ProjectName,FormID,CollectionDate,SampleSource,SalmonellaSPAnalysis,SalmonellaSerotype,SalmonellaPFGEPattern,SalmonellaAlleleCode,SalmonellaAMRResistanceProfile,CampylobacterAnalysis1ml,CampylobacterAnalysis30ml,CampylobacterSpecies,CampylobacterPFGEPattern,CampylobacterAlleleCode,CampyAMRResistanceProfile
4501,P192,Pilgrim's Pride Corporation,AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102729409,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4505,P519,Amick Farms LLC,MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102731128,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4512,P6510,"Peco Foods, Inc",MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102748450,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4518,P7485+V7485,Wayne Farms LLC,AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102750447,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4521,M9141+P9141,Koch Foods of Mississippi,MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102738377,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4530,P18557,"Sanderson Farms, Inc.",MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102747767,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4538,P164,Tyson Foods Inc,MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102734182,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4554,P247,"Sanderson Farms, Inc. (Procesing Div)",MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102750282,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. jejuni,NULL,NULL,Pan-Susceptible
4567,P1307,Mar-Jac Poultry-AL,AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102748330,28-Jun-21,Product-Raw-Intact-Chicken,Positive,Enteritidis,NULL,NULL,COL,NULL,Negative,NULL,NULL,NULL,NULL
4622,P6719+V6719,Pilgrim's Pride Corporation,TN,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102743632,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4783,M20322+P20322,"Keystone Foods, LLC.",AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102733346,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4984,M8139+P8139,Red Bird Farms Dist. Co.,CO,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102729385,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5231,M4828+P4828,A. I. Foods,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102748476,28-Jun-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5308,M6137+P6137,Foster Farms,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102749228,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6036,P6164A,Foster Farms,WA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102727828,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6413,M1015+P1015,"Table Trust Brands, LLC",PA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102746887,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6806,M9783+P8422,"Schiff's Restaurant Service, Inc.",PA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102731496,28-Jun-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
7855,P21234,Perdue Foods LLC,GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102751495,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
8112,M21430+P21430,Bert Posess Inc,NJ,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102749438,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
9337,M31727+P31727+V31727A,Kiryas Joel Poultry Processing Plant,NY,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102751035,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
9420,P20699A,"Alatrade Foods, Inc.",AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102749214,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
9808,P32182,"Sanderson Farms, Inc.",GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102749184,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
11336,M20251W+P20251W,"Tecumseh Poultry, LLC",NE,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102739522,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
12461,P34308,"Sanderson Farms, Inc.",TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102728903,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
12590,M34495+P34495,J.J. Foodservice Inc.,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102741291,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
12632,P34453,"Alatrade Foods, Inc.",AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102749186,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
13257,P33900+V33900,Foster Farms,LA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102731294,28-Jun-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
13459,P40124,Gold Creek Processing LLC,GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102744925,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. jejuni,NULL,NULL,TET (H)
13550,M2676+P2676,"Southeast Poultry, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102733529,28-Jun-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
123397,P44826,"Case Farms Processing, Inc",OH,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102742661,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
123822,M44946+P44946,Romeo Foods Inc,NY,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102748555,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
126027,P46091,"Ozark Mountain Poultry, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102740192,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
126630,M46835+P46835,"Megas Yeeros, LLC",NJ,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102748640,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
127044,P45483,"Peco Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102749166,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
127254,M45565+P45565,"Farm Fresh Foods, LLC",AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102729529,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
127429,P45638,"Trilogy Foods, LLC",GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102748815,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6162776,P45910,"SANDERSON FARMS, INC",NC,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102747378,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6163885,P48304,Lincoln Premium Poultry,NE,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102743654,28-Jun-21,Product-Raw-Intact-Chicken,Positive,Kentucky,NULL,NULL,Pan-Susceptible,NULL,Negative,NULL,NULL,NULL,NULL
6164030,P46374,"Sanderson Farms, Inc. Tyler Processing D",TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102744189,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6164265,P1949,"Simmons Prepared Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102747216,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6164519,M46617+P46617,Milestones Foods,GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102736298,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6164599,P46672,Norman W. Fries,GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102747195,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6164631,M46689+P46689,Custom Cut Solutions,AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102734073,28-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6165638,M47472+P47472,"Pure Pasture Packing, LLC",MO,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102740248,28-Jun-21,Product-Raw-Intact-Chicken,Positive,Kentucky,NULL,NULL,TET (H),NULL,Negative,NULL,NULL,NULL,NULL
8,P170,Wayne Farms,GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102734546,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
32,P646,"JCG Foods of Georgia, LLC",GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102732731,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
291,P19871,Filet of Chicken,GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102736312,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
358,M8328+P8328,Halperns' Steak and Seafood,FL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102741445,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
578,P510,House Of Raeford Farms,NC,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102728079,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
592,P1309,House of Raeford Farms Inc.,SC,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102737233,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
664,M7470+P7470,Mountaire Farms Inc. - NC Division,NC,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102730197,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
672,P7987,"Amick Farms, LLC",SC,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102729913,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
750,P19128,"Case Farms of North Carolina, Inc.",NC,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102745060,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
1336,M9900+P9900,Lipari's Sausage Inc.,NJ,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102749450,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2208,P20604,"Gerber Poultry, Inc.",OH,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102744887,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2264,P1249,"George's Chicken, LLC",VA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102728065,29-Jun-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2349,P7903,"Perdue Foods, LLC",VA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102748380,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2902,M18554+P18554,JCG Industries,IL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102732480,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2961,M322A+P322,Pilgrim's Pride Corporation,MN,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102743190,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3571,P1362,"Tyson Foods, Inc.",MO,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102733074,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3770,M13556+P13556,Tyson Foods Inc,MO,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102732953,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3833,P165H,"OK Foods, Inc.",OK,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102749227,29-Jun-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3846,P72,"Tyson Foods, Inc",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102749986,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3847,M112+P112,"Tyson Foods, Inc",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102728773,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3849,P165M+V165M,"OK Foods, Inc.",OK,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102729514,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3852,P468,"Peco Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102729326,29-Jun-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3871,M5837+P5837,"Simmons Prepared Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102730017,29-Jun-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3873,M5842+P5842+V5842,"Tyson Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102729975,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3877,M7048+P7048,"Tyson Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102731327,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3880,M7100+P7100+V7100,"Tyson Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102735068,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3881,P7101,"Tyson Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102737728,29-Jun-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Positive,Heidelberg,NULL,NULL,Pan-Susceptible,NULL,Negative,NULL,NULL,NULL,NULL
3883,P7156+V7156,"Tyson Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102731857,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3890,P7264+V7264,"Sanderson Farms, Inc.",LA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102734124,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4093,P19865+V19865,House of Raeford Farms of LA,LA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102736778,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4236,P7044,"Tyson Foods, Inc.",TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102734452,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4244,M7091A+P7091A,Pilgrim's Pride Corporation,TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102739559,29-Jun-21,Product-Raw-Intact-Chicken,Positive,Kentucky,NULL,NULL,Pan-Susceptible,NULL,Negative,NULL,NULL,NULL,NULL
4420,P19688+V19688,"Sanderson Farms, Inc.",TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102731490,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4487,P308,Koch Foods of Mississippi,MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102734455,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4491,P559,"Tyson Foods, Inc.",AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102735925,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4505,P519,Amick Farms LLC,MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102752067,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4506,P548,"JCG  Foods of Alabama, LLC",AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102741307,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4554,P247,"Sanderson Farms, Inc. (Procesing Div)",MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102734318,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. coli,NULL,NULL,CIP  NAL (C)
4595,P6529,"Koch Foods of  Montgomery, AL",AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102741015,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4755,P19152+V19152,Koch Foods LLC,TN,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102729022,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. jejuni,NULL,NULL,Pan-Susceptible
5710,M4871+P4871,Golden Eagle Services,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102749993,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. coli,NULL,NULL,AZI  CLI  ERY  TET (C)
5791,M9211+P9211,"T & T Foods, Inc.",CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102747911,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6555,M8389+P8389+V8389,Pasqualichio Bros. Inc.,PA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102731497,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6836,P9917,Philadelphia Poultry Incorporated,PA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102748655,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
7007,M1947A+P1947A,Halperns' Steak and Seafood Company LLC,MI,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102746969,29-Jun-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
8112,M21430+P21430,Bert Posess Inc,NJ,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102749441,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
9580,P31881+V31881,"D G Foods, LLC",MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102749695,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
13257,P33900+V33900,Foster Farms,LA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102729909,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
13257,P33900+V33900,Foster Farms,LA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102730884,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. jejuni,NULL,NULL,Pan-Susceptible
13729,P40183,"Sanderson Farms, Inc.",NC,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102752044,29-Jun-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
123917,P44992,Windy Meadows Family Farm,TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102736872,29-Jun-21,Product-Raw-Intact-Chicken,Positive,Kentucky,NULL,NULL,TET (H),NULL,Positive,C. coli,NULL,NULL,TET (H)
126836,M27505A+P27505A,"Gold Creek Processing, LLC",GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102749378,29-Jun-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
127246,M48119+P48119,Custom Craft Poultry,AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102740218,29-Jun-21,Product-Raw-Intact-Chicken,Positive,Enteritidis,NULL,NULL,Pan-Susceptible,NULL,Negative,NULL,NULL,NULL,NULL
